"ID","Population","Individual","State","Locality","Latitude","Longitude","Ecoregion","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","alt","Copia_mean","Gypsy_mean","Harbinger_mean","Helitron_mean","L1_mean","MSAT_mean","MuDR_mean","RTE_mean","SAT_mean","SINE2.tRNA_mean","hAT_mean","unclassified_mean","Copia_sd","Gypsy_sd","Harbinger_sd","Helitron_sd","L1_sd","MSAT_sd","MuDR_sd","RTE_sd","SAT_sd","SINE2.tRNA_sd","hAT_sd","unclassified_sd","X1_0_water","X1_1_soc","X1_2_ph","X1_3_bdens","X2_0_temp","X2_1_precip","X2_2_gfsad","gfsad_check","water","ag","Notes"
"JG_CO_215_D","p_215","D","OK","Whitesboro",34.67088667,-94.762925,8.4,157,142,37,8056,340,-36,376,157,48,257,48,1274,169,65,23,405,242,284,242,233,0.0926918448657128,0.462026509696085,0.0129175731752739,0.00236344406928692,0.00409140780711745,5.60588408595859e-05,0.00545975273524442,7.83350843747076e-05,0.00108789955047885,0.000151847385927046,0.00439425863784243,0.0361679572864675,0.00214489709773521,0.00675328355098495,0.000667648524973859,0.000271594676831728,0.000406541715245451,3.5839623242133e-05,0.000321707241152507,4.00105460355871e-05,0.000171736434913733,6.51170862410542e-05,0.000348399911339373,0.00150470629002833,19.48453072,1.806708315,59.30209728,156.4393872,22.9162487,98.75658188,0,5,"rain","NOAG",""
"JG_CO_215_E","p_215","E","OK","Whitesboro",34.67088667,-94.762925,8.4,157,142,37,8056,340,-36,376,157,48,257,48,1274,169,65,23,405,242,284,242,233,0.081034830254681,0.441499773339869,0.0162163954353775,0.00273652338841022,0.0041692822178076,4.79155518091725e-05,0.00573445910274469,9.38324427850126e-05,0.00113572202087512,0.000166229356517245,0.00477014409339615,0.0371853373355752,0.00136001450439184,0.00452892130622172,0.000652334696073875,0.000277268075083508,0.000356606244260873,2.7904345272749e-05,0.00042473828508351,4.94084452178588e-05,0.000149210464081715,5.84017851114691e-05,0.00040537974780824,0.000975977456013243,19.48453072,1.806708315,59.30209728,156.4393872,22.9162487,98.75658188,0,5,"rain","NOAG",""
"JG_CO_218_B","p_218","B","OK","Muskogee",35.69611667,-95.41165333,9.2,158,130,34,8499,342,-33,375,204,44,263,44,1076,137,47,29,358,168,267,168,184,0.096307526107683,0.492133891201841,0.0145108568915166,0.00264473116875396,0.00430827469714458,4.04574837979234e-05,0.00587132940767618,9.26261914945699e-05,0.0014677370852412,0.000173783508437885,0.00484703392857288,0.0356794802731344,0.00208570108612778,0.0040237946509741,0.000562577676577824,0.00025283851812517,0.000346277816860446,2.81278328321563e-05,0.000450073196102959,4.87962703870877e-05,0.000256201316526631,6.08478263023827e-05,0.000439932315899983,0.00130709955126623,22.99684288,2.272613803,56.17180617,160.6546256,22.98348752,90.33483847,4.405286344,5,"rain","AG","Located in drainage ditch"
"JG_CO_218_C","p_218","C","OK","Muskogee",35.69611667,-95.41165333,9.2,158,130,34,8499,342,-33,375,204,44,263,44,1076,137,47,29,358,168,267,168,184,0.0921126447125205,0.46280609510922,0.0126555517297455,0.00246675849235446,0.00398253765815351,5.54187899210812e-05,0.00548976294445912,9.20231102692024e-05,0.00106799395401694,0.00015064673767485,0.00429407177159459,0.0333999638503377,0.00189046930080871,0.00511644475436816,0.00059983032024593,0.000263838578271664,0.000385601043264534,2.97994531333919e-05,0.00040076029860443,3.91550829820191e-05,0.000158679134891104,6.3724334945471e-05,0.000314788019019726,0.00123996389325079,22.99684288,2.272613803,56.17180617,160.6546256,22.98348752,90.33483847,4.405286344,5,"rain","AG","Located in drainage ditch"
"JG_CO_218_D","p_218","D","OK","Muskogee",35.69611667,-95.41165333,9.2,158,130,34,8499,342,-33,375,204,44,263,44,1076,137,47,29,358,168,267,168,184,0.122331133088187,0.566318804504433,0.0120212909415147,0.00299206753817435,0.00455253000477607,4.26858203856837e-05,0.00639604239507193,0.000113287936225576,0.00104339029269118,0.000147379269155864,0.00448360404277416,0.0476106247778966,0.0024992520632029,0.00514210139041037,0.000817582806903431,0.000359116384285286,0.000459375308673294,2.28168631623254e-05,0.000461543182794943,5.73922804556377e-05,0.000183272471864261,7.02052381123805e-05,0.000429114456924628,0.00151409610663288,22.99684288,2.272613803,56.17180617,160.6546256,22.98348752,90.33483847,4.405286344,5,"rain","AG","Located in drainage ditch"
"JG_CO_218_G","p_218","G","OK","Muskogee",35.69611667,-95.41165333,9.2,158,130,34,8499,342,-33,375,204,44,263,44,1076,137,47,29,358,168,267,168,184,0.0913099533697991,0.48401081436306,0.0153579544058555,0.00255131051928142,0.00439195385766729,5.12297490597329e-05,0.00584336424751379,8.50575014762803e-05,0.00103357417950606,0.000150056766725565,0.00488613363901475,0.0334915501820867,0.0022849995351404,0.00426726221180968,0.000680091844681545,0.000310780162693176,0.000448240436930306,2.99251472552063e-05,0.000435997608355586,4.03327162673277e-05,0.000180136170529403,6.39077189152322e-05,0.000452086671759763,0.00172961459854575,22.99684288,2.272613803,56.17180617,160.6546256,22.98348752,90.33483847,4.405286344,5,"rain","AG","Located in drainage ditch"
"JG_CO_218_H","p_218","H","OK","Muskogee",35.69611667,-95.41165333,9.2,158,130,34,8499,342,-33,375,204,44,263,44,1076,137,47,29,358,168,267,168,184,0.0850346410011495,0.455742566002868,0.014737696536755,0.00265404114964878,0.00404284896075962,4.92854194989971e-05,0.00536752974169964,8.13212519467218e-05,0.00166436567949732,0.00016645107962,0.00467975901924412,0.0329708184123211,0.00177619863867461,0.00459770126701871,0.000577214985193125,0.00030156953551253,0.00037440399238557,2.7040089360093e-05,0.000321183922813359,4.19419094946722e-05,0.000200524906887664,6.04616762813801e-05,0.000394876864739462,0.00150228740289198,22.99684288,2.272613803,56.17180617,160.6546256,22.98348752,90.33483847,4.405286344,5,"rain","AG","Located in drainage ditch"
"JG_CO_220_C","p_220","C","OK","Stillwater",36.05801667,-97.1107945,9.4,153,130,33,8909,344,-44,388,242,35,266,35,875,134,28,41,317,104,254,104,313,0.0918736720132941,0.480226840784048,0.0164784315392477,0.0026300067440646,0.00443600059989901,5.03662589412992e-05,0.00588489164976948,9.00953243913475e-05,0.00147629947792738,0.000149314116444223,0.0052310455062614,0.0328418459491194,0.00189076060445182,0.00476655577487726,0.000601593222949163,0.00032450725355116,0.0003716969417246,2.8617508994491e-05,0.000438734871421809,4.99494240428365e-05,0.000235204717481741,6.4764685559828e-05,0.000385359105173282,0.00150847876108371,20.53318713,1.743932749,62.48289474,163.2296784,22.94832127,74.08951023,2.901535088,3,"rain","AG",""
"JG_CO_220_D","p_220","D","OK","Stillwater",36.05801667,-97.1107945,9.4,153,130,33,8909,344,-44,388,242,35,266,35,875,134,28,41,317,104,254,104,313,0.0921893820103657,0.507450737982685,0.0173952435502395,0.00269616078663962,0.00446647122877179,4.13299886853446e-05,0.00620035688089323,8.46697431400477e-05,0.00136856845475778,0.000171914217077631,0.00537012191641006,0.0355089341866805,0.00191345717615108,0.00474399827056722,0.000686550727156502,0.000289402285180406,0.000432292336742999,2.6518452887688e-05,0.000568060074236708,3.79461194539105e-05,0.000194066325198511,6.51265216757838e-05,0.00036617135815852,0.00124115241167512,20.53318713,1.743932749,62.48289474,163.2296784,22.94832127,74.08951023,2.901535088,3,"rain","AG",""
"JG_CO_220_E","p_220","E","OK","Stillwater",36.05801667,-97.1107945,9.4,153,130,33,8909,344,-44,388,242,35,266,35,875,134,28,41,317,104,254,104,313,0.0906581018831105,0.47336731330919,0.0156297611529819,0.00253730964286321,0.00424584679843951,5.41220033216645e-05,0.00569332308328868,8.16442716243969e-05,0.00112016186444717,0.000157363163607297,0.00488635896286658,0.0344400551740014,0.00221374389377313,0.00447010214272168,0.000741909900620292,0.000275301807131063,0.000332621687840991,3.27363875634777e-05,0.000443544959474213,4.86467098838434e-05,0.000188448696192502,6.11662399868861e-05,0.000434134859113183,0.00145608751952305,20.53318713,1.743932749,62.48289474,163.2296784,22.94832127,74.08951023,2.901535088,3,"rain","AG",""
"JG_CO_223_A","p_223","A","TX","Whitewright",33.492273,-96.482805,9.4,172,122,34,8001,344,-7,351,214,66,273,66,1033,147,50,31,350,181,228,181,228,0.089899988228992,0.474561166961583,0.0147717907524537,0.0025693587211942,0.0040630399407761,5.67537431015937e-05,0.00559226574207135,9.49635005362012e-05,0.00132681147512816,0.000154937325218517,0.0046352346557722,0.0336604256390199,0.00254891359361844,0.0100282828201455,0.000630164482734122,0.000264693949308431,0.000375260939944649,3.01799958560619e-05,0.000413726209644287,7.30358038698488e-05,0.000194437168572959,5.96705933429994e-05,0.000355598867483764,0.00128894504748328,22.16278017,1.757074938,64.01592333,160.1470078,26.10682024,89.89234775,4.71360652,4,"rain","AG",""
"JG_CO_223_C","p_223","C","TX","Whitewright",33.492273,-96.482805,9.4,172,122,34,8001,344,-7,351,214,66,273,66,1033,147,50,31,350,181,228,181,228,0.0949182961381278,0.505192482337482,0.016229638957301,0.00255137239080855,0.00449294709184368,5.28832493679582e-05,0.00614314262520163,9.08072283504792e-05,0.0013008526340852,0.000142020010850072,0.00503088600848866,0.0358241451371552,0.00241421262129231,0.00725833693722559,0.00079129888392568,0.000345698929606159,0.000453444942156265,3.4787066202391e-05,0.000490003524357329,4.98225519793627e-05,0.000231379163039607,5.46881693577087e-05,0.000391100447395164,0.00187979991842597,22.16278017,1.757074938,64.01592333,160.1470078,26.10682024,89.89234775,4.71360652,4,"rain","AG",""
"JG_CO_223_D","p_223","D","TX","Whitewright",33.492273,-96.482805,9.4,172,122,34,8001,344,-7,351,214,66,273,66,1033,147,50,31,350,181,228,181,228,0.0931860917153532,0.472337302916446,0.0140360953326696,0.00247921396961003,0.00431469110796586,5.00641756450735e-05,0.0057166628963237,9.46173091047177e-05,0.00111453824879544,0.000144030097691106,0.00451459288733444,0.0337787470101766,0.00174690857376074,0.00532069840375987,0.00068386409447664,0.000346465869156768,0.000382105065707002,2.79210436444445e-05,0.000469569793148919,5.57678001983844e-05,0.000192608863139734,7.11556739685432e-05,0.000399394198037679,0.00155547763519413,22.16278017,1.757074938,64.01592333,160.1470078,26.10682024,89.89234775,4.71360652,4,"rain","AG",""
"JG_CO_223_F","p_223","F","TX","Whitewright",33.492273,-96.482805,9.4,172,122,34,8001,344,-7,351,214,66,273,66,1033,147,50,31,350,181,228,181,228,0.0916268993347772,0.460461269418717,0.0136970186910751,0.0023983245727318,0.00400109365837466,5.0119853384384e-05,0.00549247594924619,7.57070395536755e-05,0.00097357136034676,0.000142910331017853,0.00446788508706404,0.0332330477216993,0.00444306913720568,0.0236023843857568,0.000987901957031188,0.000275542305307718,0.000361527807911671,2.46824540283387e-05,0.00061949650443475,4.58519464735382e-05,0.000176295359528019,6.22379856756399e-05,0.000502996860068596,0.00216877933683177,22.16278017,1.757074938,64.01592333,160.1470078,26.10682024,89.89234775,4.71360652,4,"rain","AG",""
"JG_CO_224_A","p_224","A","TX","Winnsboro",32.957825,-95.33799667,8.3,174,133,37,7769,347,-8,355,173,265,271,69,1101,128,54,21,339,217,224,244,147,0.0943329787331763,0.468680082943647,0.0131896897754464,0.00246156552734471,0.00415114705671105,4.90631343495425e-05,0.00548371089650422,8.52481942334827e-05,0.00134248572957594,0.000141852263769374,0.0044921153147897,0.0340403699524256,0.00221632389987538,0.00940492880119306,0.00061257818147857,0.000300230474599117,0.000304237340771787,2.9894240249633e-05,0.000418055256835706,4.76495415681155e-05,0.000202514123786217,5.57487160907383e-05,0.000347171065121742,0.00162750508310762,23.51066576,1.959993927,57.21544067,163.0721172,25.33820238,94.2705534,2.754270098,5,"rain","NOAG",""
"JG_CO_224_B","p_224","B","TX","Winnsboro",32.957825,-95.33799667,8.3,174,133,37,7769,347,-8,355,173,265,271,69,1101,128,54,21,339,217,224,244,147,0.0797041044203426,0.435465895873378,0.014115188981038,0.00247899898757535,0.00400455654733131,3.98850929669277e-05,0.00538563121201822,6.77137080375463e-05,0.000921874355667003,0.000142946390516406,0.0045589782198235,0.0306136135671809,0.00175731407748648,0.0047935192714652,0.000538554357804204,0.000232236647522356,0.000323210521363467,2.08959822462622e-05,0.000329042810837115,3.4074228985444e-05,0.00015889148958947,5.18856075603699e-05,0.000320965850832034,0.00164515593711727,23.51066576,1.959993927,57.21544067,163.0721172,25.33820238,94.2705534,2.754270098,5,"rain","NOAG",""
"JG_CO_224_C","p_224","C","TX","Winnsboro",32.957825,-95.33799667,8.3,174,133,37,7769,347,-8,355,173,265,271,69,1101,128,54,21,339,217,224,244,147,0.0882016187148911,0.459527599431738,0.0148137620614258,0.0026300267824607,0.00412928523208942,4.70125085770268e-05,0.00558075697041896,8.52122326952398e-05,0.00117973186937261,0.000156560571036226,0.00475806542874608,0.0320868661656235,0.00199129248956479,0.00653228193923246,0.000739324055500571,0.000269404019419656,0.000304755976080807,2.94600536708376e-05,0.000343472082094803,4.22724922172469e-05,0.000184510226423919,5.70986504219182e-05,0.000356428775278867,0.00166551749193061,23.51066576,1.959993927,57.21544067,163.0721172,25.33820238,94.2705534,2.754270098,5,"rain","NOAG",""
"JG_CO_224_E","p_224","E","TX","Winnsboro",32.957825,-95.33799667,8.3,174,133,37,7769,347,-8,355,173,265,271,69,1101,128,54,21,339,217,224,244,147,0.0863275100820898,0.445344655013363,0.0129698971600337,0.00223421776173599,0.0037396007427182,6.93362986830681e-05,0.00522267323936427,8.60555598798074e-05,0.000770270403564392,0.000143918394439844,0.00427340430089703,0.0319656076201891,0.001997193234864,0.00763088029851971,0.000538848011483951,0.000218046154222061,0.000283878013355513,2.90423958112331e-05,0.000409480632515174,4.63590793985614e-05,0.00012911170372949,4.96426851679885e-05,0.000290706685964277,0.00125340860667547,23.51066576,1.959993927,57.21544067,163.0721172,25.33820238,94.2705534,2.754270098,5,"rain","NOAG",""
"JG_CO_224_F","p_224","F","TX","Winnsboro",32.957825,-95.33799667,8.3,174,133,37,7769,347,-8,355,173,265,271,69,1101,128,54,21,339,217,224,244,147,0.0882528765437071,0.449133496511412,0.0126002013697346,0.00230063061237592,0.00377898506402848,5.74568728566527e-05,0.00515816154413514,9.12747931990659e-05,0.00100773601874997,0.000119150216743029,0.00417507508035872,0.0340631404145798,0.00182910200836841,0.00517059730706317,0.000602834227772233,0.000240537885722364,0.000320525957347456,2.86605871846402e-05,0.000356076468563492,4.28509401076071e-05,0.000162726936519646,4.36479837500374e-05,0.000304874134706681,0.0013419511213742,23.51066576,1.959993927,57.21544067,163.0721172,25.33820238,94.2705534,2.754270098,5,"rain","NOAG",""
"JG_CO_225_A","p_225","A","LA","Natchitoches",31.699395,-93.21068667,8.3,182,132,40,7070,339,12,327,86,234,269,86,1355,147,85,16,386,275,297,386,90,0.0769053211825616,0.418604645821569,0.0147771139160389,0.00282494899852276,0.00369853284823667,5.48144309897567e-05,0.00561429364868962,9.23658426187743e-05,0.000900682292609993,0.000154221018255384,0.00468966019475456,0.0352183924892113,0.00262511058865538,0.0108652536878398,0.000609209802555903,0.000326054396435951,0.00034101029484655,2.80660961059841e-05,0.000392561428440611,3.56603495632445e-05,0.000129733620550276,6.26045121409969e-05,0.00031493882935063,0.00157521506985703,21.02872103,2.755062755,50.13729114,154.7288827,22.48506853,111.8532764,0,0,"rain","NOAG",""
"JG_CO_225_D","p_225","D","LA","Natchitoches",31.699395,-93.21068667,8.3,182,132,40,7070,339,12,327,86,234,269,86,1355,147,85,16,386,275,297,386,90,0.0899214532429501,0.480428633874159,0.0169251842273054,0.00277973722080301,0.0044205819960876,4.58451919483427e-05,0.0061049417247538,0.000102382059443273,0.00104797506752429,0.000178725380634678,0.0051212025130165,0.0367216035784244,0.00214680401555247,0.00765135556902789,0.000688471021945713,0.00029454805409105,0.000362303723387553,2.33570677805541e-05,0.000471388076934185,5.18389463763919e-05,0.000156976741871525,7.53046426954078e-05,0.000373637102921302,0.00176869837605587,21.02872103,2.755062755,50.13729114,154.7288827,22.48506853,111.8532764,0,0,"rain","NOAG",""
"JG_CO_225_F","p_225","F","LA","Natchitoches",31.699395,-93.21068667,8.3,182,132,40,7070,339,12,327,86,234,269,86,1355,147,85,16,386,275,297,386,90,0.0961809607138559,0.464893179894915,0.0121236845634829,0.00269885028155176,0.00380067084440562,6.07538970217352e-05,0.00558313312204653,0.000106494592733291,0.00087308265475979,0.000134218032336217,0.00439494614358997,0.0386759787551594,0.00231242573671836,0.00675275938159785,0.000564524296786932,0.0002771579405464,0.000332903401861169,3.49531731000563e-05,0.000298136343396051,4.98931646923742e-05,0.000140382874295175,5.47999660523803e-05,0.000418543434811676,0.00145154343928812,21.02872103,2.755062755,50.13729114,154.7288827,22.48506853,111.8532764,0,0,"rain","NOAG",""
"JG_CO_229_A","p_229","A","SC","Greenville",34.868421,-82.421847,8.3,156,125,38,7386,317,-7,324,74,160,249,59,1361,151,95,12,392,295,342,358,292,0.0786353270789128,0.42634016214265,0.0150193691468029,0.00256108365759391,0.00380523155007355,5.22202710826301e-05,0.00563250107583891,7.51480596664409e-05,0.00116001258925206,0.000140523999674562,0.00450212544939653,0.0301919551722074,0.00179229467339567,0.00787611827295086,0.000567707039693028,0.000277367848167581,0.000256667791915613,2.86627074064732e-05,0.000385741587490904,4.32469590229447e-05,0.000164783030493868,5.22100682639444e-05,0.000376990294912244,0.00138493975737201,22.33466904,2.973360047,66.6113832,144.4516177,25.33253785,103.4715977,5,0,"rain","NOAG",""
"JG_CO_229_C","p_229","C","SC","Greenville",34.868421,-82.421847,8.3,156,125,38,7386,317,-7,324,74,160,249,59,1361,151,95,12,392,295,342,358,292,0.0802089554623202,0.417733473887475,0.0149600998264688,0.0027036612794277,0.00380482438192144,5.96190295712451e-05,0.00543117892608837,8.17709225150128e-05,0.000907606682356911,0.000143775600143379,0.00460377697719124,0.0329907221402867,0.0014045453457325,0.00530147209143883,0.000524376490140022,0.00026024602447862,0.000346473990005893,2.61202617691511e-05,0.0004382582390571,3.85009839215669e-05,0.000152907461692964,5.58191080999642e-05,0.00034043291810607,0.00113310524714598,22.33466904,2.973360047,66.6113832,144.4516177,25.33253785,103.4715977,5,0,"rain","NOAG",""
"JG_CO_229_D","p_229","D","SC","Greenville",34.868421,-82.421847,8.3,156,125,38,7386,317,-7,324,74,160,249,59,1361,151,95,12,392,295,342,358,292,0.0770545866506439,0.415550615931205,0.015850494401156,0.00292586848862282,0.00381189326938313,4.83300693742456e-05,0.00552134735849757,9.05991127456987e-05,0.000907764374708967,0.000142831634874202,0.00501752101367813,0.0353215282967265,0.00198692278986941,0.00648452818588574,0.000624385422024678,0.000293609506325705,0.000302654102794758,2.51902967566006e-05,0.000415395885400729,4.48844681801019e-05,0.0001168074874855,4.23263298135967e-05,0.000390727129629024,0.00134509183189894,22.33466904,2.973360047,66.6113832,144.4516177,25.33253785,103.4715977,5,0,"rain","NOAG",""
"JG_CO_229_E","p_229","E","SC","Greenville",34.868421,-82.421847,8.3,156,125,38,7386,317,-7,324,74,160,249,59,1361,151,95,12,392,295,342,358,292,0.0729889574638238,0.415571862571972,0.0156259651502518,0.00267195478995964,0.00372722439136388,6.79714613503568e-05,0.0052446419079108,8.58771446364585e-05,0.00107584386875995,0.000132304237739872,0.00479900369473601,0.0343954916297307,0.00322625494036222,0.0164406001448477,0.000880094148786731,0.000303240712228864,0.000343536809252488,3.78177590546299e-05,0.000497888412136051,3.67700690949343e-05,0.000196554048404483,5.60248127216555e-05,0.000447514060718738,0.00233147215904101,22.33466904,2.973360047,66.6113832,144.4516177,25.33253785,103.4715977,5,0,"rain","NOAG",""
"JG_CO_230_A","p_230","A","NC","Denton",35.693922,-80.005385,8.3,153,129,38,7604,319,-17,336,249,106,249,52,1142,113,76,11,324,253,324,276,172,0.0889663005784196,0.460398657968856,0.0129389447716556,0.0022866833419208,0.00391419677370291,4.96774563637255e-05,0.00520072979201973,7.76468185553323e-05,0.00107701838688061,0.000139726540799002,0.00427042201110604,0.0325398148502313,0.00200687795749435,0.00774948105634835,0.00063794729430032,0.000277768930727788,0.000348853870482362,3.17876748551745e-05,0.000468131500843035,3.57294214187458e-05,0.000135102166301052,6.15259817242332e-05,0.000302281113612629,0.00120248898978693,22.02977503,2.116747537,54.91633583,148.6462285,20.43535142,88.84969122,0.260255845,3,"rain","AG",""
"JG_CO_230_B","p_230","B","NC","Denton",35.693922,-80.005385,8.3,153,129,38,7604,319,-17,336,249,106,249,52,1142,113,76,11,324,253,324,276,172,0.0940424649284106,0.446088515012451,0.0116384091435918,0.00254041371378198,0.00383334996917813,4.91278797617709e-05,0.00520443210058765,0.000101138254032666,0.00085158618927811,0.000147266804875009,0.00418544054113544,0.0417736615077858,0.00537122009459718,0.0232009445950586,0.00097467211578485,0.000302292293506877,0.000360552156631722,3.1104381537916e-05,0.000393526165496481,4.24999254762038e-05,0.000132813359154988,4.82553840489361e-05,0.000355378779901689,0.0034458812032524,22.02977503,2.116747537,54.91633583,148.6462285,20.43535142,88.84969122,0.260255845,3,"rain","AG",""
"JG_CO_230_C","p_230","C","NC","Denton",35.693922,-80.005385,8.3,153,129,38,7604,319,-17,336,249,106,249,52,1142,113,76,11,324,253,324,276,172,0.0838702828603962,0.437655952403991,0.012314259317563,0.00236766637265363,0.00365515999267243,5.56248359906984e-05,0.00524032398274433,8.84722358808456e-05,0.000676880681733076,0.000140907829311289,0.00415203111940635,0.0316796804254646,0.00412671453646835,0.0176805699031555,0.000672269206868598,0.000236579283925245,0.000383051964620039,3.08776282260843e-05,0.000427049863898992,5.25685930682606e-05,0.00013436006629613,5.41949116142557e-05,0.000402163154789878,0.00181354621295198,22.02977503,2.116747537,54.91633583,148.6462285,20.43535142,88.84969122,0.260255845,3,"rain","AG",""
"JG_CO_230_E","p_230","E","NC","Denton",35.693922,-80.005385,8.3,153,129,38,7604,319,-17,336,249,106,249,52,1142,113,76,11,324,253,324,276,172,0.0892598889491985,0.491354807645747,0.0164320289237405,0.002622501626997,0.00449371761606739,5.37073453386639e-05,0.00568265780441354,8.66180464905605e-05,0.00153791184414432,0.000168821477362787,0.0051163836700049,0.0333145795548768,0.00165210963081748,0.00541473880981066,0.00062774376742879,0.000333234433695819,0.000377565938979512,3.61190553033711e-05,0.000344934225963121,4.11128438102534e-05,0.000208276398686189,7.32830790768555e-05,0.000447339125412089,0.001482590744382,22.02977503,2.116747537,54.91633583,148.6462285,20.43535142,88.84969122,0.260255845,3,"rain","AG",""
"JG_CO_230_F","p_230","F","NC","Denton",35.693922,-80.005385,8.3,153,129,38,7604,319,-17,336,249,106,249,52,1142,113,76,11,324,253,324,276,172,0.103580308388435,0.498029278524355,0.0116796985281546,0.00284336721077747,0.00401556400323713,5.46711424699331e-05,0.00573693495587185,0.000119175455620674,0.000970622270912306,0.000130051580175839,0.00427093719321113,0.0425935075995258,0.00252767910136504,0.0093104817729937,0.000796605518571662,0.000402484691686303,0.000376574687904632,3.34954227922057e-05,0.000481322414100349,7.00288427230043e-05,0.00016032240967418,6.2706100451361e-05,0.000358551885132499,0.00190866125209127,22.02977503,2.116747537,54.91633583,148.6462285,20.43535142,88.84969122,0.260255845,3,"rain","AG",""
"JG_CO_232_A","p_232","A","VA","Phenix",37.09258332,-78.83826203,8.3,133,132,37,8007,308,-44,352,228,46,235,27,1102,106,83,8,298,253,294,254,190,0.0921103550755609,0.46532090233775,0.0144408323971342,0.00240083914338847,0.00437353263444599,4.92439221637417e-05,0.00548396745630068,8.03805306802196e-05,0.00137395815707782,0.000157710167239387,0.00459100361870814,0.0336735038100896,0.00179101658793589,0.0043334713660682,0.000645668915095808,0.000291135221324339,0.000390258285808542,2.45868565006521e-05,0.000332388116527277,4.69419314432848e-05,0.000187141671010443,6.17486646775721e-05,0.000313853582319831,0.00126711547249464,23.89233102,3.228697285,54.47349798,149.0993645,19.38065064,89.79305676,0,3,"rain","AG",""
"JG_CO_232_B","p_232","B","VA","Phenix",37.09258332,-78.83826203,8.3,133,132,37,8007,308,-44,352,228,46,235,27,1102,106,83,8,298,253,294,254,190,0.088834301646705,0.449254590822606,0.0137280244319006,0.00232269210468863,0.00407388555508047,4.73644964991437e-05,0.00546061830637196,9.11494433441496e-05,0.00122558366166453,0.00014707358829529,0.00451423111217053,0.0308977198107249,0.00267194948839629,0.0110119538884718,0.000684119986795185,0.000249922031747466,0.000389105330029301,2.35814370102508e-05,0.000497557088806961,4.6459865346071e-05,0.000197790241294718,5.3684701879635e-05,0.000378989417781101,0.00166592514691544,23.89233102,3.228697285,54.47349798,149.0993645,19.38065064,89.79305676,0,3,"rain","AG",""
"JG_CO_232_C","p_232","C","VA","Phenix",37.09258332,-78.83826203,8.3,133,132,37,8007,308,-44,352,228,46,235,27,1102,106,83,8,298,253,294,254,190,0.0889821513180235,0.449576069275657,0.012297575767936,0.00228694800025595,0.00373846977610795,5.70919195540353e-05,0.00523496229989576,9.33097954428744e-05,0.000884916808069871,0.000138561144242359,0.00426216523211894,0.0317933035667537,0.00128043145986849,0.00364942182570365,0.00057766810217444,0.000241896670479081,0.000311861284031023,3.23059883296475e-05,0.000390942920016722,5.07623160771891e-05,0.000140713855529177,5.93380995428254e-05,0.000303683207886259,0.00109530656197793,23.89233102,3.228697285,54.47349798,149.0993645,19.38065064,89.79305676,0,3,"rain","AG",""
"JG_CO_232_F","p_232","F","VA","Phenix",37.09258332,-78.83826203,8.3,133,132,37,8007,308,-44,352,228,46,235,27,1102,106,83,8,298,253,294,254,190,0.0882952139614467,0.471734729518275,0.0163625491268408,0.00262435833158638,0.00431435882058592,4.21950515965227e-05,0.00597948126630898,7.5356162300112e-05,0.00126202716464257,0.00016131700514693,0.00507730433240246,0.030968891017426,0.00259474062910892,0.0169686217108246,0.000878932780612806,0.000330875567523536,0.000567719615765572,2.34989220884724e-05,0.000424272917146865,4.19498597201131e-05,0.000208144370049921,6.31095100996737e-05,0.000425679835515053,0.00114767543046912,23.89233102,3.228697285,54.47349798,149.0993645,19.38065064,89.79305676,0,3,"rain","AG",""
"JG_CO_235_A","p_235","A","SC","Ridgeway",34.30697686,-80.9826394,8.3,162,131,39,7260,325,-5,330,254,115,254,66,1189,128,75,17,357,240,357,292,172,0.0885300059275849,0.432991711427891,0.0129679451267259,0.00246732025229796,0.0037106870860591,5.36105299466997e-05,0.00494830223034819,6.7135994208425e-05,0.000892552732602839,0.000151400192987957,0.00424832046881416,0.0339188824265119,0.00555565344282281,0.0302317291508839,0.000871476925016593,0.000271326647098084,0.000407185090327043,3.07351073819621e-05,0.000374574663680577,3.5865331713559e-05,0.000138673272834556,6.6846697620971e-05,0.000304358207246316,0.00235639125031369,20.56878129,2.138832848,53.16274378,143.8022865,21.53705074,94.28973324,0,5,"rain","NOAG",""
"JG_CO_235_B","p_235","B","SC","Ridgeway",34.30697686,-80.9826394,8.3,162,131,39,7260,325,-5,330,254,115,254,66,1189,128,75,17,357,240,357,292,172,0.0867875117481286,0.433839038563911,0.0117589045427402,0.00227757570540754,0.00365239218682106,4.84093888670983e-05,0.00503075696108146,8.60233235653095e-05,0.000656074677820276,0.000125472488277569,0.00395536910426194,0.0322190169550261,0.00194467680691547,0.00518284797813725,0.000555553345566442,0.00025604174621752,0.0002922507614126,3.01896477908479e-05,0.000358367036269889,4.32496334433969e-05,0.000125809172668021,5.96929253681667e-05,0.00033668927197304,0.00124377958664346,20.56878129,2.138832848,53.16274378,143.8022865,21.53705074,94.28973324,0,5,"rain","NOAG",""
